shapes,shape_id,X,Y
,GPi_shape22,427,343
,GPi_shape22,431,346
,GPi_shape22,423,336
,GPi_shape22,419,331
,GPi_shape22,416,328
,GPi_shape22,408,323
,GPi_shape22,403,315
,GPi_shape22,400,314
,GPi_shape22,408,324
,GPi_shape22,408,326
,GPi_shape23,408,310
,GPi_shape23,413,314
,GPi_shape23,418,317
,GPi_shape23,413,310
,GPi_shape23,406,303
,GPi_shape23,403,304
,GPi_shape23,408,310
,GPi_shape24,417,308
,GPi_shape24,423,314
,GPi_shape24,424,311
,GPi_shape24,426,312
,GPi_shape24,426,311
,GPi_shape24,429,313
,GPi_shape24,436,316
,GPi_shape24,423,307
,GPi_shape24,415,301
,GPi_shape24,413,301
,GPi_shape24,411,302
,GPi_shape24,417,308
,GPi_shape25,13,344
,GPi_shape25,17,346
,GPi_shape25,20,352
,GPi_shape25,20,354
,GPi_shape25,20,356
,GPi_shape25,19,357
,GPi_shape25,17,358
,GPi_shape25,15,360
,GPi_shape25,13,360
,GPi_shape25,12,360
,GPi_shape25,11,360
,GPi_shape26,42,450
,GPi_shape26,41,453
,GPi_shape26,41,456
,GPi_shape26,39,457
,GPi_shape26,38,457
,GPi_shape26,41,457
,GPi_shape26,42,458
,GPi_shape26,43,459
,GPi_shape26,44,459
,GPi_shape27,639,56
,GPi_shape27,626,55
,GPi_shape27,598,59
,GPi_shape27,576,69
,GPi_shape27,570,69
,GPi_shape27,558,68
,GPi_shape27,547,64
,GPi_shape27,537,56
,GPi_shape27,523,48
,GPi_shape27,514,45
,GPi_shape27,503,44
,GPi_shape27,492,44
,GPi_shape27,481,48
,GPi_shape27,468,54
,GPi_shape27,465,58
,GPi_shape27,457,64
,GPi_shape27,445,74
,GPi_shape27,441,83
,GPi_shape27,438,93
,GPi_shape27,438,101
,GPi_shape27,439,112
,GPi_shape27,439,118
,GPi_shape27,437,127
,GPi_shape27,431,135
,GPi_shape27,428,141
,GPi_shape27,428,145
,GPi_shape27,430,149
,GPi_shape27,435,152
,GPi_shape27,440,154
,GPi_shape27,452,153
,GPi_shape27,456,150
,GPi_shape27,461,145
,GPi_shape27,461,142
,GPi_shape27,461,141
,GPi_shape27,465,137
,GPi_shape27,465,135
,GPi_shape27,465,132
,GPi_shape27,465,131
,GPi_shape27,467,126
,GPi_shape27,467,122
,GPi_shape27,464,113
,GPi_shape27,464,110
,GPi_shape27,464,109
,GPi_shape27,463,107
,GPi_shape27,465,106
,GPi_shape27,472,111
,GPi_shape27,483,124
,GPi_shape27,486,128
,GPi_shape27,488,130
,GPi_shape27,490,132
,GPi_shape27,493,134
,GPi_shape27,501,135
,GPi_shape27,508,132
,GPi_shape27,513,128
,GPi_shape27,516,120
,GPi_shape27,516,110
,GPi_shape27,516,101
,GPi_shape27,508,83
,GPi_shape27,500,72
,GPi_shape27,499,71
,GPi_shape27,498,68
,GPi_shape27,499,66
,GPi_shape27,503,66
,GPi_shape27,509,69
,GPi_shape27,513,72
,GPi_shape27,527,82
,GPi_shape27,537,92
,GPi_shape27,541,96
,GPi_shape27,543,99
,GPi_shape27,544,100
,GPi_shape27,546,102
,GPi_shape27,551,107
,GPi_shape27,559,115
,GPi_shape27,571,124
,GPi_shape27,576,126
,GPi_shape27,585,129
,GPi_shape27,591,131
,GPi_shape27,601,131
,GPi_shape27,609,126
,GPi_shape27,616,118
,GPi_shape27,619,110
,GPi_shape27,619,109
,GPi_shape27,619,107
,GPi_shape27,621,100
,GPi_shape27,621,92
,GPi_shape27,621,88
,GPi_shape27,623,87
,GPi_shape27,625,87
,GPi_shape27,629,87
,GPi_shape27,639,90
,GPi_shape28,9,205
,GPi_shape28,13,205
,GPi_shape28,26,198
,GPi_shape28,39,193
,GPi_shape28,49,189
,GPi_shape28,54,187
,GPi_shape28,63,183
,GPi_shape28,71,178
,GPi_shape28,77,174
,GPi_shape28,81,172
,GPi_shape28,89,167
,GPi_shape28,91,165
,GPi_shape28,99,160
,GPi_shape28,105,155
,GPi_shape28,107,154
,GPi_shape28,119,144
,GPi_shape28,120,142
,GPi_shape28,127,138
,GPi_shape28,137,131
,GPi_shape28,150,123
,GPi_shape28,154,120
,GPi_shape28,167,113
,GPi_shape28,174,109
,GPi_shape28,183,105
,GPi_shape28,197,98
,GPi_shape28,240,76
,GPi_shape28,241,75
,GPi_shape28,249,71
,GPi_shape28,266,61
,GPi_shape28,281,53
,GPi_shape28,295,46
,GPi_shape28,313,37
,GPi_shape28,325,32
,GPi_shape28,338,30
,GPi_shape28,358,30
,GPi_shape28,383,35
,GPi_shape28,390,34
,GPi_shape28,391,30
,GPi_shape28,389,26
,GPi_shape28,384,23
,GPi_shape29,456,346
,GPi_shape29,457,343
,GPi_shape29,462,346
,GPi_shape29,464,349
,GPi_shape29,465,352
,GPi_shape29,465,353
,GPi_shape29,465,354
,GPi_shape29,463,355
,GPi_shape30,217,256
,GPi_shape30,217,265
,GPi_shape30,219,273
,GPi_shape30,220,282
,GPi_shape30,220,286
,GPi_shape30,220,291
,GPi_shape30,220,293
,GPi_shape30,227,292
,GPi_shape30,236,293
,GPi_shape30,238,285
,GPi_shape30,239,279
,GPi_shape30,238,271
,GPi_shape30,234,264
,GPi_shape30,232,258
,GPi_shape30,228,249
,GPi_shape30,223,241
,GPi_shape30,221,239
,GPi_shape30,220,238
,GPi_shape30,218,247
,GPi_shape30,217,255
,GPi_shape30,217,256
,GPi_shape31,275,156
,GPi_shape31,268,153
,GPi_shape31,263,152
,GPi_shape31,263,152
,GPi_shape31,255,150
,GPi_shape31,249,147
,GPi_shape31,243,147
,GPi_shape31,240,148
,GPi_shape31,231,146
,GPi_shape31,225,149
,GPi_shape31,219,158
,GPi_shape31,219,170
,GPi_shape31,215,188
,GPi_shape31,217,204
,GPi_shape31,235,228
,GPi_shape31,244,238
,GPi_shape31,251,246
,GPi_shape31,256,254
,GPi_shape31,259,262
,GPi_shape31,261,276
,GPi_shape31,263,299
,GPi_shape31,263,320
,GPi_shape31,259,338
,GPi_shape31,255,349
,GPi_shape31,242,359
,GPi_shape31,231,366
,GPi_shape31,221,369
,GPi_shape31,191,368
,GPi_shape31,169,360
,GPi_shape31,149,350
,GPi_shape31,137,343
,GPi_shape31,145,351
,GPi_shape31,158,357
,GPi_shape31,180,369
,GPi_shape31,186,372
,GPi_shape31,193,374
,GPi_shape31,197,374
,GPi_shape31,203,377
,GPi_shape31,208,381
,GPi_shape31,213,382
,GPi_shape31,216,380
,GPi_shape31,219,384
,GPi_shape31,222,386
,GPi_shape31,226,386
,GPi_shape31,225,383
,GPi_shape31,229,389
,GPi_shape31,231,388
,GPi_shape31,231,386
,GPi_shape31,231,385
,GPi_shape31,235,389
,GPi_shape31,237,390
,GPi_shape31,241,388
,GPi_shape31,244,383
,GPi_shape31,247,384
,GPi_shape31,253,392
,GPi_shape31,257,395
,GPi_shape31,259,396
,GPi_shape31,265,394
,GPi_shape31,265,391
,GPi_shape31,269,390
,GPi_shape31,270,387
,GPi_shape31,270,383
,GPi_shape31,272,382
,GPi_shape31,294,407
,GPi_shape31,306,416
,GPi_shape31,305,416
,GPi_shape31,309,417
,GPi_shape31,312,415
,GPi_shape31,315,411
,GPi_shape31,315,407
,GPi_shape31,315,401
,GPi_shape31,315,401
,GPi_shape31,315,393
,GPi_shape31,311,388
,GPi_shape31,319,397
,GPi_shape31,324,396
,GPi_shape31,324,389
,GPi_shape31,322,382
,GPi_shape31,331,395
,GPi_shape31,338,404
,GPi_shape31,345,405
,GPi_shape31,344,403
,GPi_shape31,347,407
,GPi_shape31,352,409
,GPi_shape31,358,405
,GPi_shape31,357,399
,GPi_shape31,354,391
,GPi_shape31,350,385
,GPi_shape31,345,378
,GPi_shape31,356,390
,GPi_shape31,362,391
,GPi_shape31,362,387
,GPi_shape31,359,379
,GPi_shape31,354,375
,GPi_shape31,365,386
,GPi_shape31,370,391
,GPi_shape31,371,383
,GPi_shape31,370,378
,GPi_shape31,366,375
,GPi_shape31,384,389
,GPi_shape31,391,393
,GPi_shape31,398,394
,GPi_shape31,400,392
,GPi_shape31,398,391
,GPi_shape31,390,383
,GPi_shape31,380,374
,GPi_shape31,373,365
,GPi_shape31,372,363
,GPi_shape31,378,365
,GPi_shape31,388,375
,GPi_shape31,391,378
,GPi_shape31,394,382
,GPi_shape31,404,390
,GPi_shape31,408,389
,GPi_shape31,406,387
,GPi_shape31,404,383
,GPi_shape31,403,381
,GPi_shape31,413,392
,GPi_shape31,418,394
,GPi_shape31,424,397
,GPi_shape31,424,393
,GPi_shape31,420,385
,GPi_shape31,414,376
,GPi_shape31,403,365
,GPi_shape31,400,360
,GPi_shape31,413,370
,GPi_shape31,416,373
,GPi_shape31,425,377
,GPi_shape31,428,379
,GPi_shape31,430,376
,GPi_shape31,421,366
,GPi_shape31,416,359
,GPi_shape31,409,349
,GPi_shape31,408,346
,GPi_shape31,419,355
,GPi_shape31,433,362
,GPi_shape31,447,365
,GPi_shape31,446,361
,GPi_shape31,444,360
,GPi_shape31,450,363
,GPi_shape31,454,363
,GPi_shape31,454,359
,GPi_shape31,452,358
,GPi_shape31,450,356
,GPi_shape31,457,360
,GPi_shape31,459,360
,GPi_shape31,460,359
,GPi_shape31,462,358
,GPi_shape31,459,353
,GPi_shape31,458,350
,GPi_shape31,447,339
,GPi_shape31,438,327
,GPi_shape31,458,340
,GPi_shape31,478,347
,GPi_shape31,484,346
,GPi_shape31,480,338
,GPi_shape31,468,332
,GPi_shape31,453,321
,GPi_shape31,435,308
,GPi_shape31,424,303
,GPi_shape31,418,299
,GPi_shape31,411,302
,GPi_shape31,404,304
,GPi_shape31,402,306
,GPi_shape31,392,305
,GPi_shape31,389,307
,GPi_shape31,385,305
,GPi_shape31,382,306
,GPi_shape31,381,307
,GPi_shape31,378,307
,GPi_shape31,371,304
,GPi_shape31,368,304
,GPi_shape31,362,306
,GPi_shape31,358,306
,GPi_shape31,355,303
,GPi_shape31,350,300
,GPi_shape31,347,299
,GPi_shape31,346,298
,GPi_shape31,346,294
,GPi_shape31,346,294
,GPi_shape31,345,291
,GPi_shape31,338,284
,GPi_shape31,335,278
,GPi_shape31,331,273
,GPi_shape31,323,266
,GPi_shape31,316,254
,GPi_shape31,307,239
,GPi_shape31,306,230
,GPi_shape31,304,219
,GPi_shape31,304,205
,GPi_shape31,308,198
,GPi_shape31,308,188
,GPi_shape31,305,180
,GPi_shape31,298,172
,GPi_shape31,289,158
,GPi_shape31,286,157
,GPi_shape31,278,155
,GPi_shape31,275,155
,GPi_shape31,275,156
,GPi_shape32,173,272
,GPi_shape32,168,280
,GPi_shape32,158,293
,GPi_shape32,151,302
,GPi_shape32,141,308
,GPi_shape32,135,308
,GPi_shape32,133,309
,GPi_shape32,132,309
,GPi_shape32,132,310
,GPi_shape32,132,311
,GPi_shape32,132,314
,GPi_shape32,133,319
,GPi_shape32,141,328
,GPi_shape32,157,338
,GPi_shape32,176,347
,GPi_shape32,187,353
,GPi_shape32,189,354
,GPi_shape32,190,336
,GPi_shape32,190,324
,GPi_shape32,190,311
,GPi_shape32,191,302
,GPi_shape32,191,300
,GPi_shape32,191,299
,GPi_shape32,202,295
,GPi_shape32,202,284
,GPi_shape32,201,276
,GPi_shape32,202,261
