shapes,shape_id,X,Y
,VIM_shape9,513,420
,VIM_shape9,517,417
,VIM_shape9,517,417
,VIM_shape9,541,403
,VIM_shape9,541,402
,VIM_shape9,561,392
,VIM_shape9,567,391
,VIM_shape9,567,458
,VIM_shape9,48,459
,VIM_shape9,46,451
,VIM_shape9,30,442
,VIM_shape9,8,442
,VIM_shape10,448,221
,VIM_shape10,455,221
,VIM_shape10,460,218
,VIM_shape10,462,211
,VIM_shape10,460,204
,VIM_shape10,456,200
,VIM_shape10,450,199
,VIM_shape10,440,199
,VIM_shape10,436,202
,VIM_shape10,431,205
,VIM_shape10,427,209
,VIM_shape10,428,215
,VIM_shape10,433,220
,VIM_shape10,438,222
,VIM_shape10,448,222
,VIM_shape10,448,221
,VIM_shape11,122,131
,VIM_shape11,114,133
,VIM_shape11,104,136
,VIM_shape11,101,138
,VIM_shape11,97,140
,VIM_shape11,99,143
,VIM_shape11,102,146
,VIM_shape11,109,148
,VIM_shape11,118,149
,VIM_shape11,124,149
,VIM_shape11,125,149
,VIM_shape11,132,147
,VIM_shape11,139,143
,VIM_shape11,144,139
,VIM_shape11,149,135
,VIM_shape11,149,131
,VIM_shape11,143,129
,VIM_shape11,134,129
,VIM_shape11,125,130
,VIM_shape11,122,130
,VIM_shape11,122,131
,VIM_shape12,20,151
,VIM_shape12,31,150
,VIM_shape12,42,149
,VIM_shape12,56,146
,VIM_shape12,62,148
,VIM_shape12,74,151
,VIM_shape12,91,153
,VIM_shape12,105,153
,VIM_shape12,107,151
,VIM_shape12,106,148
,VIM_shape12,101,145
,VIM_shape12,99,142
,VIM_shape12,97,141
,VIM_shape12,102,137
,VIM_shape12,111,134
,VIM_shape12,126,129
,VIM_shape12,137,127
,VIM_shape12,147,127
,VIM_shape12,152,128
,VIM_shape12,153,131
,VIM_shape12,155,133
,VIM_shape12,154,136
,VIM_shape12,150,140
,VIM_shape12,142,145
,VIM_shape12,135,149
,VIM_shape12,127,152
,VIM_shape13,6,151
,VIM_shape13,17,149
,VIM_shape13,20,151
,VIM_shape13,53,147
,VIM_shape13,57,147
,VIM_shape13,72,151
,VIM_shape13,75,151
,VIM_shape13,85,152
,VIM_shape13,86,153
,VIM_shape13,106,153
,VIM_shape13,107,153
,VIM_shape13,114,154
,VIM_shape13,121,157
,VIM_shape13,124,161
,VIM_shape13,126,167
,VIM_shape13,125,172
,VIM_shape13,124,179
,VIM_shape13,119,190
,VIM_shape13,113,199
,VIM_shape13,108,205
,VIM_shape13,102,213
,VIM_shape13,96,221
,VIM_shape13,89,227
,VIM_shape13,86,229
,VIM_shape13,86,232
,VIM_shape13,81,234
,VIM_shape13,81,235
,VIM_shape13,77,235
,VIM_shape13,77,239
,VIM_shape13,75,240
,VIM_shape13,75,243
,VIM_shape13,71,245
,VIM_shape13,74,248
,VIM_shape13,73,253
,VIM_shape13,69,256
,VIM_shape13,67,259
,VIM_shape13,64,262
,VIM_shape13,64,262
,VIM_shape13,64,264
,VIM_shape13,73,260
,VIM_shape13,75,260
,VIM_shape13,77,262
,VIM_shape13,79,272
,VIM_shape13,79,283
,VIM_shape13,79,285
,VIM_shape13,72,291
,VIM_shape13,65,284
,VIM_shape13,57,281
,VIM_shape13,44,273
,VIM_shape13,37,268
,VIM_shape13,18,264
,VIM_shape13,8,262
,VIM_shape13,8,258
,VIM_shape13,10,256
,VIM_shape13,40,240
,VIM_shape13,61,226
