shapes,shape_id,X,Y
,Coronal_shape9,12.5596184,27.8728606
,Coronal_shape9,9.69793323,27.1393643
,Coronal_shape9,8.26709062,25.794621
,Coronal_shape9,7.9491256,23.4718826
,Coronal_shape9,8.90302067,21.7603912
,Coronal_shape9,12.4006359,21.7603912
,Coronal_shape9,15.4213037,22.9828851
,Coronal_shape9,18.6009539,24.0831296
,Coronal_shape9,21.7806041,25.4278729
,Coronal_shape9,24.3243243,26.5281174
,Coronal_shape9,26.073132,27.7506112
,Coronal_shape9,27.8219396,29.2176039
,Coronal_shape9,30.2066773,29.4621027
,Coronal_shape9,31.1605723,28.1173594
,Coronal_shape9,31.3195548,27.0171149
,Coronal_shape9,33.863275,27.7506112
,Coronal_shape9,35.7710652,30.195599
,Coronal_shape9,37.0429253,33.4963325
,Coronal_shape9,36.8839428,35.9413203
,Coronal_shape9,36.8839428,37.1638142
,Coronal_shape9,35.4531002,37.7750611
,Coronal_shape10,4.76947536,58.4352078
,Coronal_shape10,4.92845787,56.4792176
,Coronal_shape10,5.24642289,54.5232274
,Coronal_shape10,6.20031797,51.9559902
,Coronal_shape10,6.35930048,50.9779951
,Coronal_shape10,9.3799682,51.2224939
,Coronal_shape10,12.0826709,52.3227384
,Coronal_shape10,14.9443561,52.5672372
,Coronal_shape10,14.9443561,54.400978
,Coronal_shape10,15.5802862,56.601467
,Coronal_shape10,16.8521463,59.1687042
,Coronal_shape10,18.1240064,61.8581907
,Coronal_shape10,19.3958665,64.5476773
,Coronal_shape10,20.8267091,66.992665
,Coronal_shape10,21.1446741,69.0709046
,Coronal_shape10,20.3497615,70.9046455
,Coronal_shape10,19.3958665,72.7383863
,Coronal_shape10,17.9650238,74.5721271
,Coronal_shape10,17.0111288,75.6723716
,Coronal_shape10,12.718601,73.4718826
,Coronal_shape10,14.6263911,73.2273839
,Coronal_shape10,16.6931638,73.1051345
,Coronal_shape10,17.3290938,71.8826406
,Coronal_shape10,17.8060413,69.9266504
,Coronal_shape10,17.6470588,67.7261614
,Coronal_shape10,17.3290938,64.5476773
,Coronal_shape10,15.2623211,62.2249389
,Coronal_shape10,12.4006359,60.1466993
,Coronal_shape10,8.74403816,59.0464548
,Coronal_shape11,12.718601,73.4718826
,Coronal_shape11,14.6263911,73.2273839
,Coronal_shape11,16.6931638,73.1051345
,Coronal_shape11,17.3290938,71.8826406
,Coronal_shape11,17.8060413,69.9266504
,Coronal_shape11,17.6470588,67.7261614
,Coronal_shape11,16.6931638,64.5476773
,Coronal_shape11,15.2623211,62.2249389
,Coronal_shape11,12.8775835,60.391198
,Coronal_shape11,8.10810811,58.9242054
,Coronal_shape11,4.76947536,58.4352078
,Coronal_shape11,3.65659777,59.9022005
,Coronal_shape11,3.17965024,62.2249389
,Coronal_shape11,2.54372019,65.403423
,Coronal_shape11,2.54372019,67.8484108
,Coronal_shape11,3.65659777,70.1711491
,Coronal_shape11,4.76947536,71.5158924
,Coronal_shape11,6.6772655,71.8826406
,Coronal_shape11,9.22098569,72.1271394
,Coronal_shape11,12.718601,73.4718826
,Coronal_shape12,8.10810811,83.7408313
,Coronal_shape12,5.72337043,81.2958435
,Coronal_shape12,5.72337043,77.5061125
,Coronal_shape12,6.99523052,74.8166259
,Coronal_shape12,8.74403816,73.1051345
,Coronal_shape12,12.718601,73.4718826
,Coronal_shape12,17.0111288,75.6723716
,Coronal_shape12,18.1240064,77.6283619
,Coronal_shape12,19.7138315,80.9290954
,Coronal_shape12,19.7138315,83.2518337
,Coronal_shape12,18.1240064,84.3520782
,Coronal_shape12,15.7392687,84.7188264
,Coronal_shape12,12.8775835,84.7188264
,Coronal_shape13,12.2416534,48.1662592
,Coronal_shape13,10.4928458,46.6992665
,Coronal_shape13,8.58505564,44.4987775
,Coronal_shape13,7.9491256,42.0537897
,Coronal_shape13,8.10810811,40.0977995
,Coronal_shape13,9.22098569,39.608802
,Coronal_shape13,10.0158983,41.4425428
,Coronal_shape13,11.2877583,43.398533
,Coronal_shape13,12.718601,45.3545232
,Coronal_shape13,13.990461,46.8215159
,Coronal_shape13,14.9443561,48.2885086
,Coronal_shape13,15.2623211,48.7775061
,Coronal_shape13,13.5135135,48.4107579
,Coronal_shape14,14.7853736,35.5745721
,Coronal_shape14,16.6931638,37.6528117
,Coronal_shape14,19.872814,40.5867971
,Coronal_shape14,22.2575517,42.2982885
,Coronal_shape14,24.0063593,43.7652812
,Coronal_shape14,21.7806041,43.398533
,Coronal_shape14,18.1240064,42.4205379
,Coronal_shape14,16.0572337,41.3202934
,Coronal_shape14,14.1494436,39.9755501
,Coronal_shape14,12.718601,38.997555
,Coronal_shape14,11.4467409,37.8973105
,Coronal_shape14,9.85691574,38.0195599
,Coronal_shape14,9.22098569,38.8753056
,Coronal_shape14,9.22098569,39.608802
,Coronal_shape14,9.85691574,38.0195599
,Coronal_shape14,11.4467409,37.8973105
,Coronal_shape14,12.718601,38.997555
,Coronal_shape14,14.9443561,40.3422983
,Coronal_shape14,18.1240064,42.4205379
,Coronal_shape14,20.508744,43.1540342
,Coronal_shape14,24.0063593,43.7652812
,Coronal_shape14,21.6216216,42.0537897
,Coronal_shape14,19.872814,40.5867971
,Coronal_shape14,16.6931638,37.6528117
,Coronal_shape15,58.1875994,99.3887531
,Coronal_shape15,55.4848967,97.3105134
,Coronal_shape15,53.418124,95.9657702
,Coronal_shape15,50.8744038,94.8655257
,Coronal_shape15,48.4896661,92.9095355
,Coronal_shape15,46.1049285,92.1760391
,Coronal_shape15,43.5612083,91.5647922
,Coronal_shape15,41.3354531,91.6870416
,Coronal_shape15,40.381558,93.2762836
,Coronal_shape15,38.7917329,94.6210269
,Coronal_shape15,37.3608903,95.3545232
,Coronal_shape15,36.4069952,96.2102689
,Coronal_shape15,35.9300477,96.5770171
,Coronal_shape15,37.5198728,99.2665037
,Coronal_shape15,58.1875994,99.3887531
