shapes,shape_id,X,Y
,STN2_shape21,240,179
,STN2_shape22,93,221
,STN2_shape22,90,226
,STN2_shape22,83,227
,STN2_shape22,74,228
,STN2_shape22,64,228
,STN2_shape22,52,229
,STN2_shape22,44,230
,STN2_shape22,27,235
,STN2_shape22,17,240
,STN2_shape22,15,243
,STN2_shape22,11,246
,STN2_shape22,10,248
,STN2_shape22,10,250
,STN2_shape22,15,247
,STN2_shape22,18,245
,STN2_shape22,31,241
,STN2_shape22,45,238
,STN2_shape22,56,237
,STN2_shape22,69,236
,STN2_shape22,82,234
,STN2_shape22,91,232
,STN2_shape22,96,227
,STN2_shape22,104,221
,STN2_shape22,108,213
,STN2_shape22,116,201
,STN2_shape22,121,190
,STN2_shape22,126,181
,STN2_shape22,134,174
,STN2_shape22,136,172
,STN2_shape22,128,166
,STN2_shape22,125,165
,STN2_shape22,120,166
,STN2_shape22,114,164
,STN2_shape22,108,165
,STN2_shape22,99,166
,STN2_shape22,93,166
,STN2_shape22,83,169
,STN2_shape22,76,172
,STN2_shape22,70,176
,STN2_shape22,64,178
,STN2_shape22,51,180
,STN2_shape22,42,181
,STN2_shape22,31,181
,STN2_shape22,16,183
,STN2_shape22,10,183
,STN2_shape22,5,183
,STN2_shape23,247,371
,STN2_shape23,257,377
,STN2_shape23,262,379
,STN2_shape23,269,368
,STN2_shape23,273,362
,STN2_shape23,277,359
,STN2_shape23,283,351
,STN2_shape23,279,352
,STN2_shape23,278,352
,STN2_shape23,272,355
,STN2_shape23,263,358
,STN2_shape23,263,358
,STN2_shape23,256,361
,STN2_shape23,247,363
,STN2_shape23,240,364
,STN2_shape23,237,364
,STN2_shape23,247,371
,STN2_shape24,440,221
,STN2_shape24,440,223
,STN2_shape24,444,224
,STN2_shape24,447,225
,STN2_shape24,453,223
,STN2_shape24,457,220
,STN2_shape24,462,219
,STN2_shape24,464,218
,STN2_shape24,464,210
,STN2_shape24,460,204
,STN2_shape24,454,202
,STN2_shape24,448,201
,STN2_shape24,440,204
,STN2_shape24,436,207
,STN2_shape24,432,211
,STN2_shape24,429,213
,STN2_shape24,432,218
,STN2_shape24,435,221
,STN2_shape24,439,222
,STN2_shape24,440,221
,STN2_shape25,177,164
,STN2_shape25,176,170
,STN2_shape25,173,178
,STN2_shape25,173,183
,STN2_shape25,171,186
,STN2_shape25,170,187
,STN2_shape25,167,189
,STN2_shape25,166,190
,STN2_shape25,167,194
,STN2_shape25,165,198
,STN2_shape25,163,202
,STN2_shape25,161,208
,STN2_shape25,161,212
,STN2_shape25,161,216
,STN2_shape25,163,218
,STN2_shape25,165,214
,STN2_shape25,167,213
,STN2_shape25,170,213
,STN2_shape25,175,217
,STN2_shape25,177,219
,STN2_shape25,177,221
,STN2_shape25,179,222
,STN2_shape25,184,222
,STN2_shape25,188,223
,STN2_shape25,200,224
,STN2_shape25,203,219
,STN2_shape25,200,213
,STN2_shape25,196,213
,STN2_shape25,189,210
,STN2_shape25,185,205
,STN2_shape25,185,198
,STN2_shape25,183,192
,STN2_shape25,180,187
,STN2_shape25,179,182
,STN2_shape25,178,179
,STN2_shape25,178,173
,STN2_shape25,177,169
,STN2_shape25,177,165
,STN2_shape25,177,164
,STN2_shape26,109,310
,STN2_shape26,110,312
,STN2_shape26,116,316
,STN2_shape26,118,318
,STN2_shape26,121,322
,STN2_shape26,126,329
,STN2_shape26,137,340
,STN2_shape26,147,349
,STN2_shape26,157,358
,STN2_shape26,164,363
,STN2_shape26,168,368
,STN2_shape26,175,373
,STN2_shape26,184,375
,STN2_shape26,195,376
,STN2_shape26,197,376
,STN2_shape26,197,374
,STN2_shape26,185,372
,STN2_shape26,181,371
,STN2_shape26,178,369
,STN2_shape26,174,363
,STN2_shape26,172,358
,STN2_shape26,170,353
,STN2_shape26,169,349
,STN2_shape26,167,345
,STN2_shape26,164,341
,STN2_shape26,158,335
,STN2_shape26,153,331
,STN2_shape26,142,322
,STN2_shape26,140,321
,STN2_shape26,137,318
,STN2_shape26,131,314
,STN2_shape26,126,312
,STN2_shape26,121,310
,STN2_shape26,117,306
,STN2_shape26,114,304
,STN2_shape26,109,302
,STN2_shape26,105,302
,STN2_shape26,101,302
,STN2_shape26,107,311
,STN2_shape26,109,312
,STN2_shape26,109,310
,STN2_shape27,202,125
,STN2_shape27,209,136
,STN2_shape27,212,139
,STN2_shape27,214,142
,STN2_shape27,216,144
,STN2_shape27,218,146
,STN2_shape27,222,150
,STN2_shape27,228,155
,STN2_shape27,232,162
,STN2_shape27,234,166
,STN2_shape27,237,170
,STN2_shape27,238,173
,STN2_shape27,238,175
,STN2_shape27,239,177
,STN2_shape27,239,179
,STN2_shape27,241,179
,STN2_shape27,243,178
,STN2_shape27,244,178
,STN2_shape27,246,177
,STN2_shape27,250,177
,STN2_shape27,252,177
,STN2_shape27,254,177
,STN2_shape27,265,177
,STN2_shape27,274,180
,STN2_shape27,280,182
,STN2_shape27,286,185
,STN2_shape27,289,185
,STN2_shape27,290,180
,STN2_shape27,291,177
,STN2_shape27,293,175
,STN2_shape27,295,173
,STN2_shape27,299,170
,STN2_shape27,303,167
,STN2_shape27,305,166
,STN2_shape27,297,166
,STN2_shape27,292,167
,STN2_shape27,284,166
,STN2_shape27,279,164
,STN2_shape27,271,162
,STN2_shape27,264,158
,STN2_shape27,259,156
,STN2_shape27,255,154
,STN2_shape27,247,151
,STN2_shape27,242,149
,STN2_shape27,232,144
,STN2_shape27,228,141
,STN2_shape27,215,132
,STN2_shape27,210,127
,STN2_shape27,204,124
,STN2_shape27,200,121
,STN2_shape27,199,119
,STN2_shape27,202,124
,STN2_shape27,202,125
,STN2_shape28,200,311
,STN2_shape28,200,320
,STN2_shape28,197,323
,STN2_shape28,195,327
,STN2_shape28,193,334
,STN2_shape28,192,337
,STN2_shape28,192,340
,STN2_shape28,192,343
,STN2_shape28,192,350
,STN2_shape28,195,353
,STN2_shape28,197,359
,STN2_shape28,201,365
,STN2_shape28,204,370
,STN2_shape28,207,375
,STN2_shape28,213,380
,STN2_shape28,215,382
,STN2_shape28,222,384
,STN2_shape28,229,388
,STN2_shape28,238,391
,STN2_shape28,243,393
,STN2_shape28,249,396
,STN2_shape28,253,398
,STN2_shape28,258,400
,STN2_shape28,262,400
,STN2_shape28,269,401
,STN2_shape28,275,400
,STN2_shape28,279,400
,STN2_shape28,282,399
,STN2_shape28,286,398
,STN2_shape28,292,395
,STN2_shape28,285,394
,STN2_shape28,280,392
,STN2_shape28,273,390
,STN2_shape28,270,388
,STN2_shape28,260,383
,STN2_shape28,252,378
,STN2_shape28,244,372
,STN2_shape28,240,367
,STN2_shape28,236,364
,STN2_shape28,228,363
,STN2_shape28,223,361
,STN2_shape28,212,359
,STN2_shape28,205,356
,STN2_shape28,200,351
,STN2_shape28,199,347
,STN2_shape28,199,343
,STN2_shape28,199,339
,STN2_shape28,199,336
,STN2_shape28,199,334
,STN2_shape28,202,328
,STN2_shape28,207,322
,STN2_shape28,208,318
,STN2_shape28,209,311
,STN2_shape28,208,303
,STN2_shape28,208,297
,STN2_shape28,209,290
,STN2_shape28,205,289
,STN2_shape28,203,288
,STN2_shape28,203,293
,STN2_shape28,200,298
,STN2_shape28,200,303
,STN2_shape28,200,306
,STN2_shape28,200,309
,STN2_shape28,200,312
,STN2_shape28,200,311
,STN2_shape29,201,159
,STN2_shape29,198,164
,STN2_shape29,197,169
,STN2_shape29,195,176
,STN2_shape29,195,184
,STN2_shape29,195,192
,STN2_shape29,195,198
,STN2_shape29,196,205
,STN2_shape29,196,206
,STN2_shape29,197,210
,STN2_shape29,205,222
,STN2_shape29,211,219
,STN2_shape29,215,212
,STN2_shape29,213,206
,STN2_shape29,215,197
,STN2_shape29,217,186
,STN2_shape29,217,181
,STN2_shape29,215,176
,STN2_shape29,212,169
,STN2_shape29,208,162
,STN2_shape29,205,160
,STN2_shape29,201,160
,STN2_shape29,201,159
,STN2_shape30,259,1
,STN2_shape30,259,4
,STN2_shape30,264,16
,STN2_shape30,266,23
,STN2_shape30,266,29
,STN2_shape30,266,35
,STN2_shape30,266,41
,STN2_shape30,266,50
,STN2_shape30,265,64
,STN2_shape30,265,76
,STN2_shape30,266,90
,STN2_shape30,269,100
,STN2_shape30,272,103
,STN2_shape30,274,106
,STN2_shape30,285,114
,STN2_shape30,287,116
,STN2_shape30,301,126
,STN2_shape30,304,128
,STN2_shape30,311,133
,STN2_shape30,318,139
,STN2_shape31,198,281
,STN2_shape31,196,275
,STN2_shape31,194,271
,STN2_shape31,192,266
,STN2_shape31,191,264
,STN2_shape31,187,267
,STN2_shape31,184,274
,STN2_shape31,180,283
,STN2_shape31,180,293
,STN2_shape31,182,298
,STN2_shape31,186,304
,STN2_shape31,189,306
,STN2_shape31,197,310
,STN2_shape31,199,311
,STN2_shape31,201,311
,STN2_shape31,200,304
